ID,ProjectTitle,Agency,Office,Date,Keywords,Status,DocumentTitle,DocumentType,Path
EIS-0458,"Proposed Loan Guarantee to Support Construction and Startup of the Topaz Solar Farm, San Luis Obispo County, CA",DOE,LP,2011,Solar,Completed,EIS-0458: DOE Notice of Availability of the Final Environmental Impact Statement,EIS,DOE_EIS_388/EIS-0458-NOA-FEIS-2011_0.pdf
EIS-0458,"Proposed Loan Guarantee to Support Construction and Startup of the Topaz Solar Farm, San Luis Obispo County, CA",DOE,LP,2011,Solar,Completed,EIS-0458: EPA Notice of Availability of the Draft Environmental Impact Statement ,EIS,DOE_EIS_388/EIS-0458-EPA-NOA-2011.pdf
EIS-0459,Hawaii Clean Energy Programmatic Environmental Impact Statement,DOE,OE,2015,Uncategorized,Completed,EIS-0459: EPA Notice of Availability of Final Programmatic Environmental Impact Statement,EIS,DOE_EIS_389/EIS-0459-FEIS_EPA_NOA_2015.pdf
EIS-0459,Hawaii Clean Energy Programmatic Environmental Impact Statement,DOE,OE,2015,Uncategorized,Completed,EIS-0459: DOE Notice of Availability of Final Programmatic Environmental Impact Statement,EIS,DOE_EIS_389/EIS-0459-FEIS-DOE_NOA_2015.pdf
EIS-0459,Hawaii Clean Energy Programmatic Environmental Impact Statement,DOE,OE,2015,Uncategorized,Completed,EIS-0459-FPEIS-Summary,EIS,DOE_EIS_389/DOE-EIS-0529%20Hawaii%20Clean%20Energy%20FPEIS%2001%20Summary.pdf
EIS-0459,Hawaii Clean Energy Programmatic Environmental Impact Statement,DOE,OE,2015,Uncategorized,Completed,EIS-0459-FPEIS-Chapters,EIS,DOE_EIS_389/DOE-EIS-0529%20Hawaii%20Clean%20Energy%20FPEIS%2002%20Chapters.pdf
EIS-0459,Hawaii Clean Energy Programmatic Environmental Impact Statement,DOE,OE,2015,Uncategorized,Completed,EIS-0459-FPEIS-Appendices,EIS,DOE_EIS_389/DOE-EIS-0529%20Hawaii%20Clean%20Energy%20FPEIS%2003%20Appendices.pdf
EIS-0459,Hawaii Clean Energy Programmatic Environmental Impact Statement,DOE,OE,2015,Uncategorized,Completed,EIS-0459: EPA Notice of Availablity for the Draft Programmatic Environmental Impact Statement,EIS,DOE_EIS_389/EIS-0459-EPA-NOI-2014.pdf
EIS-0460,"FutureGen 2.0 Project, Morgan County, Illinois",DOE,FE,2013,Coal,Completed,EIS-0460: Mitigation Action Plan,EIS,DOE_EIS_390/EIS-0460-MAP-2014.pdf
EIS-0460,"FutureGen 2.0 Project, Morgan County, Illinois",DOE,FE,2013,Coal,Completed,EIS-0460: Record of Decision,EIS,DOE_EIS_390/EIS-0460-ROD-FRversion-2014.pdf
EIS-0460,"FutureGen 2.0 Project, Morgan County, Illinois",DOE,FE,2013,Coal,Completed,EIS-0460: EPA Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_390/EIS-0460-FEIS-EPANOA-2013.pdf
EIS-0460,"FutureGen 2.0 Project, Morgan County, Illinois",DOE,FE,2013,Coal,Completed,EIS-0460-FEIS-Summary-2013.pdf,EIS,DOE_EIS_390/EIS-0460-FEIS-Summary-2013.pdf
EIS-0460,"FutureGen 2.0 Project, Morgan County, Illinois",DOE,FE,2013,Coal,Completed,EIS-0460-FEIS-Volume1-2013.pdf,EIS,DOE_EIS_390/EIS-0460-FEIS-Volume_I-2013.pdf
EIS-0460,"FutureGen 2.0 Project, Morgan County, Illinois",DOE,FE,2013,Coal,Completed,EIS-0460-FEIS-Volume2-Part1-2013.pdf,EIS,DOE_EIS_390/EIS-0460-FEIS-Volume_II_Part_1-2013.pdf
EIS-0460,"FutureGen 2.0 Project, Morgan County, Illinois",DOE,FE,2013,Coal,Completed,EIS-0460-FEIS-Volume2_Part2-2013.pdf,EIS,DOE_EIS_390/EIS-0460-FEIS-Volume_II_Part2-2013_0.pdf
EIS-0461,"Hyde County Wind Energy Center Project, Hyde and Buffalo Counties, South Dakota",DOE,WAPA,,Electric Transmission,Canceled,EIS-0461: Notice of Cancellation of the Environmental Impact Statement,EIS,DOE_EIS_391/EIS-0461-NotofCancel-2011.pdf
EIS-0461,"Hyde County Wind Energy Center Project, Hyde and Buffalo Counties, South Dakota",DOE,WAPA,,Electric Transmission,Canceled,EIS-0461: Notice of Intent to Prepare an Environmental Impact Statement and to Conduct Scoping Meetings,EIS,DOE_EIS_391/EIS-0461-NOI-2010.pdf
EIS-0462,"Crowned Ridge Wind Energy Center Project, Grant and Codington Counties, South Dakota",DOE,WAPA,,Electric Transmission,Canceled,EIS-0462: Notice of Cancellation of an Environmental Impact Statement,EIS,DOE_EIS_392/EIS-0462_NOC_2011.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,EIS-0463: Record of Decision,EIS,DOE_EIS_393/NP_ROD_FR_11222017.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,EIS-0463: EPA Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_393/EIS-0463_NOA_2017.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,EIS-0463: Final Environmental Impact Statement (Summary),EIS,DOE_EIS_393/EIS-0463-FEIS-Summary.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,EIS-0463: Final Environmental Impact Statement (Volume 1),EIS,DOE_EIS_393/EIS-0463-FEIS-v1.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 2, Part 1 of 7, Appendices A-D)",EIS,DOE_EIS_393/EIS-0463-FEIS-v2_App_A-D.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 2, Part 2 of 7, Appendices E1)",EIS,DOE_EIS_393/EIS-0463-FEIS-v2_App_E-1.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 2, Part 3 of 7, Appendices E2)",EIS,DOE_EIS_393/EIS-0463-FEIS-v2_App_E-2.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 2, Part 4 of 7, Appendices E3)",EIS,DOE_EIS_393/EIS-0463-FEIS-v2_App_E-3.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 2, Part 5 of 7, Appendices F-J)",EIS,DOE_EIS_393/EIS-0463-FEIS-v2_App_F-J.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 2, Part 6 of 7, Appendices K1)",EIS,DOE_EIS_393/EIS-0463-FEIS-v2_App_K-1_0.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 2, Part 7 of 7, Appendices K2)",EIS,DOE_EIS_393/EIS-0463-FEIS-v2_App_K-2.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 1 of 12, Appendices L1)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-1.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 2 of 12, Appendices L2)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-2.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 3 of 12, Appendices L3)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-3.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 4 of 12, Appendices L4)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-4.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 5 of 12, Appendices L5)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-5_0.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 6 of 12, Appendices L6)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-6.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 7 of 12, Appendices L7)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-7.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 8 of 12, Appendices L8)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-8.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 9 of 12, Appendices L9)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-9.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 10 of 12, Appendices L10)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-10.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 11 of 12, Appendices L11)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-11.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,"EIS-0463: Final Environmental Impact Statement (Volume 3, Part 12 of 12, Appendices L12)",EIS,DOE_EIS_393/EIS-0463-FEIS-v3_App_L-12.pdf
EIS-0463,"Northern Pass Transmission Line Project, New Hampshire",DOE,OE,2017,Electric Transmission,Completed,EIS-0463 and EIS-0463-S1: DOE Notice of Public Hearings,EIS,DOE_EIS_393/EIS-0463_Notice_of_Public_Hearings_2016.pdf
EIS-0464,"Lake Charles Carbon Capture and Storage (CCS) Project in Calcasieu Parish, Louisiana",DOE,FE,2013,Coal,Completed,EIS-0464: Mitigation Action Plan,EIS,DOE_EIS_394/EIS-0464-MAP-2014.pdf
EIS-0464,"Lake Charles Carbon Capture and Storage (CCS) Project in Calcasieu Parish, Louisiana",DOE,FE,2013,Coal,Completed,EIS-0464: Record of Decision,EIS,DOE_EIS_394/EIS-0464-ROD-2014_1.pdf
EIS-0464,"Lake Charles Carbon Capture and Storage (CCS) Project in Calcasieu Parish, Louisiana",DOE,FE,2013,Coal,Completed,EIS-0464: EPA Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_394/EIS-0464-FEIS-EPANOA-2013.pdf
EIS-0464,"Lake Charles Carbon Capture and Storage (CCS) Project in Calcasieu Parish, Louisiana",DOE,FE,2013,Coal,Completed,EIS-0464-FEIS-Volume-1-2013.pdf,EIS,DOE_EIS_394/EIS-0464-FEIS-Volume-1-2013.pdf
EIS-0464,"Lake Charles Carbon Capture and Storage (CCS) Project in Calcasieu Parish, Louisiana",DOE,FE,2013,Coal,Completed,EIS-0464-FEIS-Volume-2-Appendices-2013.pdf,EIS,DOE_EIS_394/EIS-0464-FEIS-Volume-2-Appendices-2013.pdf
EIS-0465,"'Pepco Holdings, Inc. Mid-Atlantic Power Path (MAPP) Project, Prince George''s, Calvert, and Wicomico Counties, Maryland, and Sussex County, Delaware'",DOE,LP,,Electric Transmission,Canceled,EIS-0465: Notice of Intent to Prepare an Environmental Impact Statement,EIS,DOE_EIS_395/EIS-0465-NOI-2011.pdf
EIS-0466,Site-wide Environmental Impact Statement for the Continued Operation of Sandia National Laboratories/New Mexico,DOE,NNSA,,DOE Site Operations,Active,EIS-0466: Re-opening of Public Scoping Period and Announcement of Additional Public Scoping Meetings,EIS,DOE_EIS_396/EIS-0466-Re-OpeningNotice-2011.pdf
EIS-0466,Site-wide Environmental Impact Statement for the Continued Operation of Sandia National Laboratories/New Mexico,DOE,NNSA,,DOE Site Operations,Active,EIS-0466: Notice of Intent to Prepare an Environmental Impact Statement,EIS,DOE_EIS_396/EIS-0466-NOI-2011.pdf
EIS-0467,"Hanford Site Natural Gas Pipeline, Richland, WA",DOE,EM,,Natural Gas,On Hold,EIS-0467: Notice of Intent to Prepare an Environmental Impact Statement and Notice of Floodplains and Wetlands Involvement,EIS,DOE_EIS_397/EIS-0467-NOI-2012.pdf
EIS-0468,"American Centrifuge Plant, Piketon, Ohio",DOE,LP,2011,Nuclear Energy,On Hold,EIS-0468: Final Environmental Impact Statement,EIS,DOE_EIS_398/EIS-0468-FEIS-2011.pdf
EIS-0468,"American Centrifuge Plant, Piketon, Ohio",DOE,LP,2011,Nuclear Energy,On Hold,EIS-0468: EPA Notice of Adoption of the Final Environmental Impact Statement,EIS,DOE_EIS_398/final-eis-0468-adoption-piketon-usec-2011-05.pdf
EIS-0469,"Wilton IV Wind Energy Center; Burleigh County, North Dakota",DOE,WAPA,,Electric Transmission,Canceled,EIS-0469: Notice of Cancellation of the Environmental Impact Statement,EIS,DOE_EIS_399/Published%20FRN%20Wilton%20Wind%20cancellation.pdf
EIS-0469,"Wilton IV Wind Energy Center; Burleigh County, North Dakota",DOE,WAPA,,Electric Transmission,Canceled,EIS-0469: Notice of Intent to Prepare a Supplemental Draft Environmental Impact Statement,EIS,DOE_EIS_399/EIS-0469-SDEIS-NOI-2013.pdf
EIS-0469,"Wilton IV Wind Energy Center; Burleigh County, North Dakota",DOE,WAPA,,Electric Transmission,Canceled,EIS-0469: Draft Environmental Impact Statement,EIS,DOE_EIS_399/EIS-0469-DEIS-2013.pdf
EIS-0469,"Wilton IV Wind Energy Center; Burleigh County, North Dakota",DOE,WAPA,,Electric Transmission,Canceled,EIS-0469: EPA Notice of Availability of a Draft Environmental Impact Statement,EIS,DOE_EIS_399/EIS0-0469-DEIS-EPA-NOA.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470: EPA Amended Notice of Adoption,EIS,DOE_EIS_400/EIS-0470-EISAdoptionNotice-2013.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470: EPA Notice of Adoption of the Final Environmental Impact Statement,EIS,DOE_EIS_400/EIS-0470-FEIS-EPA-NOA-2012.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS-2012.pdf,EIS,DOE_EIS_400/DOE-EIS-0470-Cape_Wind_FEIS_2012.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix A - Table of Contents,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_A-Table_of_Contents.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix A - Figures,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_A-Figures.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix A - Tables,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_A-Tables.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix B - Agency Correspondence,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_B-Agency_Correspondence.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix C - Storm Water Pollution Prevention Plan,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_C-Storm_Water_Pollution_Prevention_Plan.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix D - Oil Spill Response Plan,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_D-Oil_Spill_Response_Plan_0.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix E - Material Safety Data Sheets,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_E-Material_Safety_Data_Sheets.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix F - Economic Model,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_F-Economic_Model.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix G - Biological Assessment,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_G-Biological_Assessment.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix H - Essential Fish Habitat,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_H-Essential_Fish_Habitat.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix I - General Conformity Determination,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_I-General_Conformity_Determination.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix J - USFWS and NOAA - Biological Opinions,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_J-USFWS_and_NOAA_Biological_Opinions.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix K - Distribution List,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_K-Distribution_List.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix L - Public Comments,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_L-Public_Comments.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix M - USCG Report,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_M-USCG_Report.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470-FEIS- Appendix N - Avian and Bat Monitoring,EIS,DOE_EIS_400/EIS-0470-FEIS-Appendix_N-Avian_Bat_Monitoring.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470 - Cape Wind Energy Project - 2011 - Environmental Assessment,EIS,DOE_EIS_400/EIS-0470-Cape_Wind_Energy_Project_-EA_2011.pdf
EIS-0470,"U.S. Department of Energy Loan Guarantee for the Cape Wind Energy Project on the Outer Continental Shelf off Massachusetts, Nantucket Sound",DOE,LP,2012,Wind,Completed,EIS-0470 - Cape Wind Energy Project - 2010 - Environmental Assessment,EIS,DOE_EIS_400/EIS-0470-Cape_Wind_Energy_Project-EA_2010.pdf
EIS-0471,"Department of Energy Loan Guarantee to Support Proposed Eagle Rock Enrichment Facility in Bonneville County, Idaho",DOE,LP,2011,Nuclear Energy,On Hold,EIS-0471: Notice of Adoption of an Environmental Impact Statement,EIS,DOE_EIS_401/2011-12450.pdf
EIS-0471,"Department of Energy Loan Guarantee to Support Proposed Eagle Rock Enrichment Facility in Bonneville County, Idaho",DOE,LP,2011,Nuclear Energy,On Hold,EIS-0471: Final Environmental Impact Statement,EIS,DOE_EIS_401/EIS-0471-FEIS-2011.pdf
EIS-0472,"Uranium Leasing Program, Mesa, Montrose, and San Miguel Counties, Colorado",DOE,LM,2014,Nuclear Energy,Completed,EIS-0472: 2018 Annual Report for Mitigation Action Plan,EIS,DOE_EIS_402/2018-annual-report-map-EIS-0472-uranium-leasing-2019-02-13.pdf
EIS-0472,"Uranium Leasing Program, Mesa, Montrose, and San Miguel Counties, Colorado",DOE,LM,2014,Nuclear Energy,Completed,EIS-0472: 2016 Annual Report for Mitigation Action Plan,EIS,DOE_EIS_402/DOE%20ULP%27S%202016%20Mitigation%20Action%20Plan%20Activity%20Summary%20Report%20Memo.pdf
EIS-0472,"Uranium Leasing Program, Mesa, Montrose, and San Miguel Counties, Colorado",DOE,LM,2014,Nuclear Energy,Completed,EIS-0472: 2015 Annual Report for Mitigation Action Plan,EIS,DOE_EIS_402/ULP2015MAPActivitySummary.pdf
EIS-0472,"Uranium Leasing Program, Mesa, Montrose, and San Miguel Counties, Colorado",DOE,LM,2014,Nuclear Energy,Completed,EIS-0472: Mitigation Action Plan,EIS,DOE_EIS_402/EIS-0472-FPEIS-MAP-2014.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473: Mitigation Action Plan,EIS,DOE_EIS_403/EIS-0473-MAP-2013.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-ROD-2013.pdf,EIS,DOE_EIS_403/EIS-0473-ROD-2013_0.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-ROD-FRversion-2013.pdf,EIS,DOE_EIS_403/EIS-0473-ROD-FRversion-2013.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473: EPA Notice of Availability of a Final Environmental Impact Statement,EIS,DOE_EIS_403/EIS-0473-FEIS-EPANOA-2013.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-FEIS-Summary-2013.pdf,EIS,DOE_EIS_403/EIS-0473-FEIS-Summary-2013_1.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-FEIS-Vol1-2013.pdf,EIS,DOE_EIS_403/EIS-0473-FEIS-Vol_I-2013_1.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-FEIS-Vol2-AppA-C-2013.pdf,EIS,DOE_EIS_403/EIS-0473-FEIS-Vol_II-App_A-C-2013_0.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-FEIS-Vol2-AppD-F-2013.pdf,EIS,DOE_EIS_403/EIS-0473_Vol_II_App_D-F_Maps_Species_and_RA.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-FEIS-Vol2-AppG-2013.pdf,EIS,DOE_EIS_403/EIS-0473-FEIS-App_G-2013.pdf
EIS-0473,"W.A. Parish Post-Combustion CO2 Capture and Sequestration Project (PCCS), Fort Bend County, TX",DOE,FE,2013,Coal,Completed,EIS-0473-FEIS-Vol2-AppH-J-2013.pdf,EIS,DOE_EIS_403/EIS-0473_Vol_II_App_H-J_BEG_Reports_and_Comment_Responses_0.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Record of Decision,EIS,DOE_EIS_404/Southline%20ROD.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: BLM-WAPA Notice of Availability of Final Environmental Impact Statement ,EIS,DOE_EIS_404/EIS-0474_Southline_TL_BLM-WAPA_FEIS-NOA-FR_2015-11-10.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Front Matter,EIS,DOE_EIS_404/EIS-0474_FEIS_Front_Matter.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Chapters 1-2,EIS,DOE_EIS_404/EIS-0474_FEIS_Chapters_1-2_0.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Chapter 3,EIS,DOE_EIS_404/EIS-0474_FEIS_Chapter_3.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Chapters 4-8,EIS,DOE_EIS_404/EIS-0474_FEIS_Chapters_4-8.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendices A-H,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendices%20A-H.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendix I-1,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendix%20I-1.pdf
